ÉäÉìÉNID,ãNì_ÉmÅ[ÉhID,èIì_ÉmÅ[ÉhID,åoòHÇÃéÌóﬁ,ãüópäJénéûä‘,ãüópèIóπéûä‘,ãüópäJénì˙,ãüópèIóπì˙,ãüópêßå¿ójì˙,ï˚å¸ê´,í çsêßå¿,óLå¯ïùàı,óLå¯ïùàıà‹ìx,óLå¯ïùàıåoìx,ècífå˘îz1,ècífå˘îz1à‹ìx,ècífå˘îz1åoìx,ècífå˘îz2,â°ífå˘îz,â°ífå˘îzà‹ìx,â°ífå˘îzåoìx,òHñ èÛãµ,íiç∑,íiç∑à‹ìx,íiç∑åoìx,ç≈è¨äKíiíiêî,ç≈ëÂäKíiíiêî,éËÇ∑ÇË,âÆç™ÇÃóLñ≥,äWÇÃÇ»Ç¢çaÅAêÖòHÇÃóLñ≥,ÉoÉXí‚ÇÃóLñ≥,ÉoÉXí‚ÇÃà‹ìx,ÉoÉXí‚ÇÃåoìx,éãäoè·äQé“óUì±ópÉuÉçÉbÉN,ï‚èïé{ê›ÇÃê›íuèÛãµ,ï‚èïé{ê›ÇÃà‹ìx,ï‚èïé{ê›ÇÃåoìx,ÉGÉåÉxÅ[É^Å[éÌï ,ÉGÉåÉxÅ[É^Å[ÇÃà‹ìx,ÉGÉåÉxÅ[É^Å[ÇÃåoìx,êMçÜÇÃóLñ≥,êMçÜÇÃà‹ìx,êMçÜÇÃåoìx,êMçÜéÌï ,ì˙åí ó ,éÂÇ»óòópé“,í ÇËñºèÃÇ‹ÇΩÇÕåç∑ì_ñºèÃ,ÉGÉXÉRÅ[ÉgÉ]Å[Éì,ÉäÉìÉNâÑí∑
00001B000000000309AABDA59BE11881,00001B000000000309AABDA59BE11883,00001B000000000309AABDA59BE11884,8,05-32,00-28,,,,0,0,3,35.11.46.7448,136.55.47.4073,1,35.11.46.7448,136.55.47.4073,0,1,35.11.46.7448,136.55.47.4073,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.5
00001B000000000309AABEA59BE09881,00001B000000000309AABEA59BE09882,00001B000000000309AABC259BE09882,11,05-32,00-28,,,,0,0,1,35.11.46.703,136.55.47.3217,0,35.11.46.703,136.55.47.3217,0,0,35.11.46.703,136.55.47.3217,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,30
00001B000000000309AABC259BE09881,00001B000000000309AABC259BE09882,00001B000000000309AABB259BE09882,8,05-32,00-28,,,,0,0,1,35.11.46.3433,136.55.47.3208,1,35.11.46.3433,136.55.47.3208,0,1,35.11.46.3433,136.55.47.3208,0,0,,,0,0,1,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,7
00001B000000000309AABBA59BE11881,00001B000000000309AABBA59BE11882,00001B000000000309AABAA59BE11882,8,05-32,00-28,,,,0,0,3,35.11.46.2652,136.55.47.4117,1,35.11.46.2652,136.55.47.4117,0,1,35.11.46.2652,136.55.47.4117,0,0,,,0,0,2,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,4.2
00001B000000000309AABDA59BE11882,00001B000000000309AABDA59BE11884,00001B000000000309AABCA59BE11884,12,05-32,00-28,,,,0,0,3,35.11.46.6418,136.55.47.4067,0,35.11.46.6418,136.55.47.4067,2,0,35.11.46.6418,136.55.47.4067,0,0,,,18,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,5.6
00001B000000000309AABCA59BE11881,00001B000000000309AABCA59BE11884,00001B000000000309AABCA59BE11883,8,05-32,00-28,,,,0,0,3,35.11.46.5246,136.55.47.406,1,35.11.46.5246,136.55.47.406,0,1,35.11.46.5246,136.55.47.406,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.5
00001B000000000309AABDA59BDC98C1,00001B000000000309AABDA59BDC98C2,00001B000000000309AABDA59BDCFFC2,8,05-32,00-28,,,,0,0,3,35.11.46.7824,136.55.46.5396,1,35.11.46.7824,136.55.46.5396,0,1,35.11.46.7824,136.55.46.5396,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1
00001B000000000309AABCA59BDB18C1,00001B000000000309AABCA59BDB18C3,00001B000000000309AABDA59BDB18C2,8,05-32,00-28,,,,0,0,3,35.11.46.6491,136.55.46.2463,0,35.11.46.6491,136.55.46.2463,0,0,35.11.46.6491,136.55.46.2463,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,5.3
00001B000000000309AABCA59BDB18C2,00001B000000000309AABCA59BDB18C4,00001B000000000309AABCA59BDB18C3,8,05-32,00-28,,,,0,0,3,35.11.46.5414,136.55.46.246,1,35.11.46.5414,136.55.46.246,0,1,35.11.46.5414,136.55.46.246,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.8
00001B000000000309AABC259BDB18C1,00001B000000000309AABC259BDB18C2,00001B000000000309AABCA59BDB18C4,12,05-32,00-28,,,,0,0,3,35.11.46.4983,136.55.46.2459,0,35.11.46.4983,136.55.46.2459,2,0,35.11.46.4983,136.55.46.2459,0,0,,,3,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.1
00001B000000000309AABB259BDC98C1,00001B000000000309AABB259BDC9881,00001B000000000309AABB259BDB98C2,12,05-32,00-28,,,,0,0,3,35.11.46.2127,136.55.46.4603,0,35.11.46.2127,136.55.46.4603,2,0,35.11.46.2127,136.55.46.4603,0,0,,,12,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,4.2
00001B000000000309AABB259BDF9881,00001B000000000309AABB259BDF9883,00001B000000000309AABB259BDC9881,8,05-32,00-28,,,,0,0,3,35.11.46.209,136.55.46.7304,1,35.11.46.209,136.55.46.7304,0,1,35.11.46.209,136.55.46.7304,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,14.8
00001B000000000309AABB259BDF9882,00001B000000000309AABB259BDF9884,00001B000000000309AABB259BDF9883,12,05-32,00-28,,,,0,0,3,35.11.46.2029,136.55.47.1749,0,35.11.46.2029,136.55.47.1749,2,0,35.11.46.2029,136.55.47.1749,0,0,,,4,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.4
00001B000000000309AABAA59BE298C1,00001B000000000309AABAA59BE298C2,00001B000000000309AABAA59BE29882,12,05-32,00-28,,,,0,0,3,35.11.46.195,136.55.47.7503,0,35.11.46.195,136.55.47.7503,2,0,35.11.46.195,136.55.47.7503,0,0,,,3,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1
00001B000000000309AABAA59BE318C1,00001B000000000309AABAA59BE318C2,00001B000000000309AABAA59BE298C2,8,05-32,00-28,,,,0,0,3,35.11.46.1943,136.55.47.8022,1,35.11.46.1943,136.55.47.8022,0,1,35.11.46.1943,136.55.47.8022,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.6
00001B000000000309AABAA59BE398C1,00001B000000000309AABAA59BE398C2,00001B000000000309AABAA59BE318C2,12,05-32,00-28,,,,0,0,3,35.11.46.193,136.55.47.8924,0,35.11.46.193,136.55.47.8924,2,0,35.11.46.193,136.55.47.8924,0,0,,,9,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.1
00001B000000000309AABAA59BE418C1,00001B000000000309AABAA59BE418C2,00001B000000000309AABAA59BE398C2,8,05-32,00-28,,,,0,0,3,35.11.46.1919,136.55.47.9762,1,35.11.46.1919,136.55.47.9762,0,1,35.11.46.1919,136.55.47.9762,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.4
00001B000000000309AABAA59BE498C1,00001B000000000309AABAA59BE498C2,00001B000000000309AABAA59BE418C2,12,05-32,00-28,,,,0,0,3,35.11.46.1906,136.55.48.0692,0,35.11.46.1906,136.55.48.0692,2,0,35.11.46.1906,136.55.48.0692,0,0,,,10,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.4
00001B000000000309AABBA59BE418C1,00001B000000000309AABBA59BE418C2,00001B000000000309AABBA59BE498C2,12,05-32,00-28,,,,0,0,3,35.11.46.3591,136.55.48.0655,0,35.11.46.3591,136.55.48.0655,2,0,35.11.46.3591,136.55.48.0655,0,0,,,10,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.4
00001B000000000309AABBA59BE298C1,00001B000000000309AABBA59BE2FFC2,00001B000000000309AABBA59BE398C2,12,05-32,00-28,,,,0,0,3,35.11.46.3611,136.55.47.8448,0,35.11.46.3611,136.55.47.8448,2,0,35.11.46.3611,136.55.47.8448,0,0,,,9,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.1
00001B000000000309AABBA59BE398C1,00001B000000000309AABBA59BE398C2,00001B000000000309AABBA59BE418C2,8,05-32,00-28,,,,0,0,3,35.11.46.36,136.55.47.9703,1,35.11.46.36,136.55.47.9703,0,1,35.11.46.36,136.55.47.9703,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.4
00001B000000000309AABB259BE09881,00001B000000000309AABB259BE09882,00001B000000000309AABB259BDF9884,8,05-32,00-28,,,,0,0,3,35.11.46.2018,136.55.47.2588,1,35.11.46.2018,136.55.47.2588,0,1,35.11.46.2018,136.55.47.2588,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.1
00001B000000000309AABAA59BE11881,00001B000000000309AABAA59BE11882,00001B000000000309AABB259BE09882,8,05-32,00-28,,,,0,0,3,35.11.46.2003,136.55.47.3632,1,35.11.46.2003,136.55.47.3632,0,1,35.11.46.2003,136.55.47.3632,0,0,,,0,0,1,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.8
00001B000000000309AABAA59BE29881,00001B000000000309AABAA59BE29882,00001B000000000309AABAA59BE21884,8,05-32,00-28,,,,0,0,3,35.11.46.1959,136.55.47.6839,1,35.11.46.1959,136.55.47.6839,0,1,35.11.46.1959,136.55.47.6839,0,0,,,0,0,2,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.3
00001B000000000309AABAA59BE21881,00001B000000000309AABAA59BE21884,00001B000000000309AABAA59BE11882,8,05-32,00-28,,,,0,0,3,35.11.46.1981,136.55.47.526,1,35.11.46.1981,136.55.47.526,0,1,35.11.46.1981,136.55.47.526,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,5.8
00001B000000000309AAB3A59BE19882,00001B000000000309AAB3A59BE19884,00001B000000000309AAB4259BE01881,8,05-32,00-28,,,,0,0,0,35.11.44.8182,136.55.47.2954,1,35.11.44.8182,136.55.47.2954,0,1,35.11.44.8182,136.55.47.2954,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,9.5
00001B000000000309AAB7259BE21881,00001B000000000309AAB7259BE21882,00001B000000000309AAB6259BE21882,12,05-32,00-28,,,,0,0,3,35.11.45.346,136.55.47.6395,0,35.11.45.346,136.55.47.6395,2,0,35.11.45.346,136.55.47.6395,0,0,,,9,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.1
00001B000000000309AAB9A59BE21881,00001B000000000309AAB9A59BE21882,00001B000000000309AAB7259BE21882,8,05-32,00-28,,,,0,0,3,35.11.45.4788,136.55.47.6396,2,35.11.45.4788,136.55.47.6396,0,1,35.11.45.4788,136.55.47.6396,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,17.8
00001B000000000309AABAA59BE21882,00001B000000000309AABAA59BE21884,00001B000000000309AABAA59BE21885,8,05-32,00-28,,,,0,0,3,35.11.46.1474,136.55.47.6397,1,35.11.46.1474,136.55.47.6397,0,1,35.11.46.1474,136.55.47.6397,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.9
00001B000000000309AABAA59BE21883,00001B000000000309AABAA59BE21885,00001B000000000309AAB9A59BE21882,12,05-32,00-28,,,,0,0,3,35.11.46.0248,136.55.47.6397,0,35.11.46.0248,136.55.47.6397,2,0,35.11.46.0248,136.55.47.6397,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,5.1
00001B000000000309AAB4A59BD998C1,00001B000000000309AAB4A59BD998C2,00001B000000000309AAB4A59BD9FFC2,8,05-32,00-28,,,,0,0,3,35.11.44.9306,136.55.45.9857,1,35.11.44.9306,136.55.45.9857,2,1,35.11.44.9306,136.55.45.9857,0,3,35.11.44.951,136.55.45.9867,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.3
00001B000000000309AAB3259BD998C1,00001B000000000309AAB3259BD998C2,00001B000000000309AAB3A59BD998C2,12,05-32,00-28,,,,0,0,3,35.11.44.6681,136.55.45.9728,0,35.11.44.6681,136.55.45.9728,2,0,35.11.44.6681,136.55.45.9728,0,0,,,8,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.8
00001B000000000309AAB2A59BD998C1,00001B000000000309AAB2A59BD998C2,00001B000000000309AAB3259BD998C2,8,05-32,00-28,,,,0,0,3,35.11.44.6004,136.55.45.9695,1,35.11.44.6004,136.55.45.9695,0,1,35.11.44.6004,136.55.45.9695,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.5
00001B000000000309AAB2259BD998C1,00001B000000000309AAB2259BD998C2,00001B000000000309AAB2A59BD998C2,12,05-32,00-28,,,,0,0,3,35.11.44.5247,136.55.45.9658,0,35.11.44.5247,136.55.45.9658,2,0,35.11.44.5247,136.55.45.9658,0,0,,,10,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.5
00001B000000000309AAB1A59BDC18C1,00001B000000000309AAB1A59BDC18C2,00001B000000000309AAB1A59BDB98C2,12,05-32,00-28,,,,0,0,3,35.11.44.3905,136.55.46.3858,0,35.11.44.3905,136.55.46.3858,2,0,35.11.44.3905,136.55.46.3858,0,0,,,7,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.5
00001B000000000309AAB1A59BDC98C1,00001B000000000309AAB1A59BDC98C3,00001B000000000309AAB1A59BDC18C2,8,05-32,00-28,,,,0,0,3,35.11.44.3901,136.55.46.4639,1,35.11.44.3901,136.55.46.4639,0,1,35.11.44.3901,136.55.46.4639,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.5
00001B000000000309AAB1A59BDC98C2,00001B000000000309AAB1A59BDC98C4,00001B000000000309AAB1A59BDC98C3,12,05-32,00-28,,,,0,0,3,35.11.44.3897,136.55.46.5313,0,35.11.44.3897,136.55.46.5313,2,0,35.11.44.3897,136.55.46.5313,0,0,,,6,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,2.1
00001B000000000309AAB1A59BDF18C1,00001B000000000309AAB1A59BDF1881,00001B000000000309AAB1A59BDE18C2,12,05-32,00-28,,,,0,0,3,35.11.44.3498,136.55.46.9755,0,35.11.44.3498,136.55.46.9755,2,0,35.11.44.3498,136.55.46.9755,0,0,,,13,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,4.3
00001B000000000309AAAE259BE198C1,00001B000000000309AAAE259BE19881,00001B000000000309AAAE259BE298C2,12,05-32,00-28,,,,0,0,3,35.11.43.648,136.55.47.6449,0,35.11.43.648,136.55.47.6449,2,0,35.11.43.648,136.55.47.6449,0,0,,,13,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,4.4
00001B000000000309AAAE259BE298C1,00001B000000000309AAAE259BE298C2,00001B000000000309AAAE259BE398C2,8,05-32,00-28,,,,0,0,3,35.11.43.6455,136.55.47.8488,1,35.11.43.6455,136.55.47.8488,0,1,35.11.43.6455,136.55.47.8488,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,5.9
00001B000000000309AAAE259BE398C1,00001B000000000309AAAE259BE398C2,00001B000000000309AAAE259BE498C2,12,05-32,00-28,,,,0,0,3,35.11.43.6427,136.55.48.0768,0,35.11.43.6427,136.55.48.0768,2,0,35.11.43.6427,136.55.48.0768,0,0,,,14,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,4.8
00001B000000000309AAAEA59BE498C1,00001B000000000309AAAEA59BE498C2,00001B000000000309AAAEA59BE418C2,12,05-32,00-28,,,,0,0,3,35.11.43.7637,136.55.48.0995,0,35.11.43.7637,136.55.48.0995,2,0,35.11.43.7637,136.55.48.0995,0,0,,,10,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,3.4
00001B000000000309AAAEA59BE418C1,00001B000000000309AAAEA59BE418C2,00001B000000000309AAAEA59BE398C2,8,05-32,00-28,,,,0,0,3,35.11.43.764,136.55.48.0108,1,35.11.43.764,136.55.48.0108,0,1,35.11.43.764,136.55.48.0108,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.5
00001B000000000309AAAEA59BE318C1,00001B000000000309AAAEA59BE318C2,00001B000000000309AAAEA59BE37FC1,8,05-32,00-28,,,,0,0,3,35.11.43.7645,136.55.47.8571,1,35.11.43.7645,136.55.47.8571,0,1,35.11.43.7645,136.55.47.8571,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ïΩà¿í âw,0,1.1
00001B000000000309A702A599E898C2,00001B000000000309A702A599E898C4,00001B000000000309A7022599E818C2,12,5åé30ì˙,00-19,,,,0,0,3,35.8.35.6817,136.54.6.5145,0,35.8.35.6817,136.54.6.5145,2,0,35.8.35.6817,136.54.6.5145,0,0,,,12,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,4.2
00001B000000000309A702A599E718C1,00001B000000000309A702A599E718C2,00001B000000000309A7032599E798C3,12,5åé30ì˙,00-19,,,,0,0,3,35.8.35.7587,136.54.6.3308,0,35.8.35.7587,136.54.6.3308,2,0,35.8.35.7587,136.54.6.3308,0,0,,,11,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,3.9
00001B000000000309A7032599E798C1,00001B000000000309A7032599E798C3,00001B000000000309A7032599E798C4,8,5åé30ì˙,00-19,,,,0,0,3,35.8.35.8333,136.54.6.3763,1,35.8.35.8333,136.54.6.3763,0,1,35.8.35.8333,136.54.6.3763,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.5
00001B000000000309A7032599E798C2,00001B000000000309A7032599E798C4,00001B000000000309A703A599E818C1,12,5åé30ì˙,00-19,,,,0,0,3,35.8.35.904,136.54.6.4194,0,35.8.35.904,136.54.6.4194,2,0,35.8.35.904,136.54.6.4194,0,0,,,11,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,3.9
00001B000000000309A706A599E09881,00001B000000000309A706A599E09882,00001B000000000309A705A599E39882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.4693,136.54.5.2701,1,35.8.36.4693,136.54.5.2701,0,1,35.8.36.4693,136.54.5.2701,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,16.5
00001B000000000309A705A599E39881,00001B000000000309A705A599E39882,00001B000000000309A7052599E49882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.3011,136.54.5.6936,1,35.8.36.3011,136.54.5.6936,0,1,35.8.36.3011,136.54.5.6936,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,7.8
00001B000000000309A7072599DF9881,00001B000000000309A7072599DF9883,00001B000000000309A706A599E09882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.6355,136.54.4.8516,1,35.8.36.6355,136.54.4.8516,0,1,35.8.36.6355,136.54.4.8516,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,7.5
00001B000000000309A70D2599E71881,00001B000000000309A70D2599E71882,00001B000000000309A70DA599E79882,8,5åé30ì˙,00-19,,,,0,0,0,35.8.37.903,136.54.6.2893,1,35.8.37.903,136.54.6.2893,0,1,35.8.37.903,136.54.6.2893,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,2.9
00001B000000000309A7092599E79882,00001B000000000309A7092599E79883,00001B000000000309A709A599E71882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.37.1179,136.54.6.3442,1,35.8.37.1179,136.54.6.3442,0,1,35.8.37.1179,136.54.6.3442,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.2
00001B000000000309A7092599EB98C1,00001B000000000309A7092599EB98C2,00001B000000000309A7092599EB18C1,12,5åé30ì˙,00-19,,,,0,0,3,35.8.37.0762,136.54.7.0978,0,35.8.37.0762,136.54.7.0978,2,0,35.8.37.0762,136.54.7.0978,0,0,,,4,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.4
00001B000000000309A708A599EA1881,00001B000000000309A708A599EA1882,00001B000000000309A708A599E99882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.9285,136.54.6.8278,1,35.8.36.9285,136.54.6.8278,0,1,35.8.36.9285,136.54.6.8278,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,2.2
00001B000000000309A7082599EB18C2,00001B000000000309A7082599EB18C3,00001B000000000309A708A599EA1882,12,5åé30ì˙,00-19,,,,0,0,3,35.8.36.8852,136.54.6.9583,0,35.8.36.8852,136.54.6.9583,2,0,35.8.36.8852,136.54.6.9583,0,0,,,14,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,4.9
00001B000000000309A7082599EB18C1,00001B000000000309A7082599EB18C4,00001B000000000309A7082599EB18C3,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.848,136.54.7.07,1,35.8.36.848,136.54.7.07,0,1,35.8.36.848,136.54.7.07,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.3
00001B000000000309A707A599EC18C1,00001B000000000309A707A599EC18C2,00001B000000000309A7082599EB18C4,12,5åé30ì˙,00-19,,,,0,0,3,35.8.36.8083,136.54.7.1896,0,35.8.36.8083,136.54.7.1896,2,0,35.8.36.8083,136.54.7.1896,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,5.3
00001B000000000309A707A599ED98C2,00001B000000000309A707A599ED98C3,00001B000000000309A707A599EC98C2,12,5åé30ì˙,00-19,,,,0,0,3,35.8.36.7427,136.54.7.3873,0,35.8.36.7427,136.54.7.3873,2,0,35.8.36.7427,136.54.7.3873,0,0,,,16,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,5.6
00001B000000000309A707A599EC98C1,00001B000000000309A707A599EC98C2,00001B000000000309A707A599EC18C2,8,5åé30ì˙,00-19,,,,0,0,3,35.8.36.7705,136.54.7.3033,1,35.8.36.7705,136.54.7.3033,0,1,35.8.36.7705,136.54.7.3033,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.4
00001B000000000309A709A599E71881,00001B000000000309A709A599E71882,00001B000000000309A7052599E49882,8,5åé30ì˙,00-19,,,,0,0,3,35.8.37.0114,136.54.6.2228,2,35.8.36.6091,136.54.5.9859,0,1,35.8.36.6091,136.54.5.9859,0,0,,,0,0,0,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,29.7
00001B000000000309A715A599F01881,00001B000000000309A715A599F01883,00001B000000000309A715A599F09881,8,06-00,23-00,,,,0,0,2,35.8.39.5449,136.54.8.0735,2,35.8.39.5449,136.54.8.0735,0,1,35.8.39.5449,136.54.8.0735,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,3.4
00001B000000000309A715A599F098C1,00001B000000000309A715A599F09881,00001B000000000309A715A599F198C3,12,06-00,23-00,,,,0,0,2,35.8.39.5277,136.54.8.2279,0,35.8.39.5277,136.54.8.2279,2,0,35.8.39.5277,136.54.8.2279,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,4.7
00001B000000000309A715A599F198C1,00001B000000000309A715A599F198C3,00001B000000000309A715A599F198C4,8,06-00,23-00,,,,0,0,2,35.8.39.5132,136.54.8.3268,1,35.8.39.5132,136.54.8.3268,0,1,35.8.39.5132,136.54.8.3268,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.5
00001B000000000309A715A599F198C2,00001B000000000309A715A599F198C4,00001B000000000309A7152599F298C3,12,06-00,23-00,,,,0,0,2,35.8.39.498,136.54.8.4297,0,35.8.39.498,136.54.8.4297,2,0,35.8.39.498,136.54.8.4297,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,4.7
00001B000000000309A7152599F298C1,00001B000000000309A7152599F298C3,00001B000000000309A7152599F298C4,8,06-00,23-00,,,,0,0,2,35.8.39.4812,136.54.8.5443,1,35.8.39.4812,136.54.8.5443,0,1,35.8.39.4812,136.54.8.5443,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1.5
00001B000000000309A7152599F298C2,00001B000000000309A7152599F298C4,00001B000000000309A7152599F398C3,12,06-00,23-00,,,,0,0,2,35.8.39.464,136.54.8.6617,0,35.8.39.464,136.54.8.6617,2,0,35.8.39.464,136.54.8.6617,0,0,,,15,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,4.7
00001B000000000309A7152599F398C1,00001B000000000309A7152599F398C3,00001B000000000309A7152599F3FFC2,8,06-00,23-00,,,,0,0,2,35.8.39.4297,136.54.8.7711,1,35.8.39.4297,136.54.8.7711,0,1,35.8.39.4297,136.54.8.7711,0,0,,,0,0,3,1,1,0,,,1,0,,,0,,,0,,,,0,0,ã‡éRâw,0,1
00001B000000000309A7152599F318C1,00001B000000000309A7152599F318C2,00001B000000000309A7152599F098C1,11,06-00,23-00,,,,0,0,2,35.8.39.4275,136.54.8.4952,0,35.8.39.4275,136.54.8.4952,0,0,35.8.39.4275,136.54.8.4952,0,0,,,0,0,0,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,23
00001B000000000309A716A599F098C2,00001B000000000309A716A599F098C3,00001B000000000309A716A599F098C4,12,5åé30ì˙,00-19,,,,0,0,3,35.8.39.7415,136.54.8.1164,0,35.8.39.7415,136.54.8.1164,2,0,35.8.39.7415,136.54.8.1164,0,0,,,2,0,3,1,1,0,,,0,0,,,0,,,0,,,,0,0,ã‡éRâw,0,0.7
